OBJECTID,CFCA_ID,ACRES_2019,CFCA_ID_1,SiteName,Lake_Wetla,Subsiden_1,FISSURE_V,INVADING_V,EXP_ROOT_V,LEANFALL_V,DEAD_DYE_V,Success,Ridge_or_Plains,Stressed,Ridge,Lon,Lat,WET_NEW,Floodplain,HydroClass,Acres,Classification,Kevin_s_Remark,Kym_s_Kris_s_Lisa_s_Comments,Row,SEQNUM,Column_,ACRES_COMB,XCOORD_UTM,YCOORD_UTM
705,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",215.000000000000000,158744.000000000000000,384.0000000,35.8579102,453601.8125000,3138697.0000000
706,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",214.000000000000000,158004.000000000000000,384.0000000,30.8848934,453622.8125000,3139090.0000000
707,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",213.000000000000000,157264.000000000000000,384.0000000,34.4995461,453607.9687500,3139453.0000000
708,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",212.000000000000000,156524.000000000000000,384.0000000,10.6000996,453698.8437500,3139751.5000000
709,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",207.000000000000000,152824.000000000000000,384.0000000,0.0306408,453766.0625000,3141568.5000000
710,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",220.000000000000000,162445.000000000000000,385.0000000,23.7349682,453942.7500000,3136833.2500000
711,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",219.000000000000000,161705.000000000000000,385.0000000,35.8700638,453982.7500000,3137173.0000000
712,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",218.000000000000000,160965.000000000000000,385.0000000,35.8700638,453982.7500000,3137554.0000000
713,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",217.000000000000000,160225.000000000000000,385.0000000,35.1180534,453979.2500000,3137931.2500000
714,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",216.000000000000000,159485.000000000000000,385.0000000,9.9846516,453982.7500000,3138189.0000000
715,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",215.000000000000000,158745.000000000000000,385.0000000,16.3622398,453885.9687500,3138726.2500000
716,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",214.000000000000000,158005.000000000000000,385.0000000,33.1789207,453970.6250000,3139084.0000000
717,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",213.000000000000000,157265.000000000000000,385.0000000,33.5334854,453970.3437500,3139459.0000000
718,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",212.000000000000000,156525.000000000000000,385.0000000,34.2076340,453980.7812500,3139841.2500000
719,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",211.000000000000000,155785.000000000000000,385.0000000,13.2717266,454069.0625000,3140145.0000000
720,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",220.000000000000000,162446.000000000000000,386.0000000,0.1706121,454185.9687500,3136970.2500000
721,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",219.000000000000000,161706.000000000000000,386.0000000,9.0448523,454226.6875000,3137208.5000000
722,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",218.000000000000000,160966.000000000000000,386.0000000,19.8483715,454280.5000000,3137567.7500000
723,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",217.000000000000000,160226.000000000000000,386.0000000,29.0285416,454363.7500000,3137871.0000000
724,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",216.000000000000000,159486.000000000000000,386.0000000,2.4331558,454230.4375000,3138148.7500000
725,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",214.000000000000000,158006.000000000000000,386.0000000,0.6173059,454187.8437500,3139054.5000000
726,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",213.000000000000000,157266.000000000000000,386.0000000,5.1753607,454464.3437500,3139599.7500000
727,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",212.000000000000000,156526.000000000000000,386.0000000,34.2450790,454370.9375000,3139847.2500000
728,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",211.000000000000000,155786.000000000000000,386.0000000,35.7138863,454364.5312500,3140220.2500000
729,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",210.000000000000000,155046.000000000000000,386.0000000,15.0531855,454429.5937500,3140519.0000000
730,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",209.000000000000000,154306.000000000000000,386.0000000,0.0004947,454553.6250000,3140793.2500000
731,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",217.000000000000000,160227.000000000000000,387.0000000,9.4845743,454641.0937500,3138038.5000000
732,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",216.000000000000000,159487.000000000000000,387.0000000,26.7339401,454744.7500000,3138316.0000000
733,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",215.000000000000000,158747.000000000000000,387.0000000,15.9859352,454846.6875000,3138676.0000000
734,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",214.000000000000000,158007.000000000000000,387.0000000,13.9769878,454887.0000000,3139109.0000000
735,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",213.000000000000000,157267.000000000000000,387.0000000,31.0321255,454744.7500000,3139529.0000000
736,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",212.000000000000000,156527.000000000000000,387.0000000,35.8700638,454744.7500000,3139840.0000000
737,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",211.000000000000000,155787.000000000000000,387.0000000,35.8700638,454744.7500000,3140221.0000000
738,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",210.000000000000000,155047.000000000000000,387.0000000,35.7624397,454745.3125000,3140601.7500000
739,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",209.000000000000000,154307.000000000000000,387.0000000,19.9379959,454806.3437500,3140931.7500000
740,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",208.000000000000000,153567.000000000000000,387.0000000,0.2315560,454921.5937500,3141188.7500000
741,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",216.000000000000000,159488.000000000000000,388.0000000,22.0234795,455097.3750000,3138381.5000000
742,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",215.000000000000000,158748.000000000000000,388.0000000,35.8700638,455125.7500000,3138697.0000000
743,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",214.000000000000000,158008.000000000000000,388.0000000,24.2057228,455067.2187500,3139044.2500000
744,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",213.000000000000000,157268.000000000000000,388.0000000,12.6257744,454981.5000000,3139440.2500000
745,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",212.000000000000000,156528.000000000000000,388.0000000,25.5422554,455030.5000000,3139843.0000000
746,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",211.000000000000000,155788.000000000000000,388.0000000,35.8700638,455125.7500000,3140221.0000000
747,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",210.000000000000000,155048.000000000000000,388.0000000,35.8700638,455125.7500000,3140602.0000000
748,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",209.000000000000000,154308.000000000000000,388.0000000,31.7540646,455117.3437500,3140962.7500000
749,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",208.000000000000000,153568.000000000000000,388.0000000,12.7644749,455114.7812500,3141316.0000000
750,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",207.000000000000000,152828.000000000000000,388.0000000,10.0600367,455257.4687500,3141723.0000000
751,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",206.000000000000000,152088.000000000000000,388.0000000,0.5267853,455300.0937500,3141965.5000000
752,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",216.000000000000000,159489.000000000000000,389.0000000,7.0536985,455479.1250000,3138466.2500000
753,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",215.000000000000000,158749.000000000000000,389.0000000,32.6914291,455490.8437500,3138690.0000000
754,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",214.000000000000000,158009.000000000000000,389.0000000,22.6096573,455550.0312500,3139049.0000000
755,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",213.000000000000000,157269.000000000000000,389.0000000,22.8201599,455624.4375000,3139441.2500000
756,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",212.000000000000000,156529.000000000000000,389.0000000,11.0465717,455520.4062500,3139690.2500000
757,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",211.000000000000000,155789.000000000000000,389.0000000,34.9903641,455503.9375000,3140225.2500000
758,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",210.000000000000000,155049.000000000000000,389.0000000,26.2737865,455485.5625000,3140556.5000000
759,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",209.000000000000000,154309.000000000000000,389.0000000,1.7905475,455341.5312500,3140982.5000000
760,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",207.000000000000000,152829.000000000000000,389.0000000,21.3491993,455449.7812500,3141862.2500000
761,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",206.000000000000000,152089.000000000000000,389.0000000,10.6101942,455659.6562500,3142119.7500000
762,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",216.000000000000000,159490.000000000000000,390.0000000,5.1323495,455859.2500000,3138459.0000000
763,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",215.000000000000000,158750.000000000000000,390.0000000,11.2458868,455858.3750000,3138577.7500000
764,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",214.000000000000000,158010.000000000000000,390.0000000,0.0955523,455705.4062500,3139258.0000000
765,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",213.000000000000000,157270.000000000000000,390.0000000,23.6507626,455845.3750000,3139503.2500000
766,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",212.000000000000000,156530.000000000000000,390.0000000,35.3134689,455890.6250000,3139841.5000000
767,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",211.000000000000000,155790.000000000000000,390.0000000,35.8700638,455887.7500000,3140221.0000000
768,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",210.000000000000000,155050.000000000000000,390.0000000,11.7671814,455857.9687500,3140478.7500000
769,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",207.000000000000000,152830.000000000000000,390.0000000,10.6304512,455781.1875000,3141691.5000000
770,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",206.000000000000000,152090.000000000000000,390.0000000,19.2030926,455802.0000000,3142121.2500000
771,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",220.000000000000000,162451.000000000000000,391.0000000,0.1425535,456172.7187500,3136892.2500000
772,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",219.000000000000000,161711.000000000000000,391.0000000,5.9217463,456238.2187500,3137300.5000000
773,SF-ZC8,2440.4272461,SF-ZC8,East Pine Island - STOPR Site,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.455023999999995,28.381070000000001,Floodplain FORESTS,Floodplain,2F Floodplain,2072.838298159999800,"Not in Kevin's spreadsheet, but in mine",,"Include, site name added",218.000000000000000,160971.000000000000000,391.0000000,23.2033215,456331.8750000,3137539.0000000
